date,time,temp,usage_therms,avg_usage,season,home_sqft,occupancy,appliances
2025-01-14,15:00:00,42.2834,0.04,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,16:00:00,46.0634,0.06,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,17:00:00,50.0234,0.24,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,18:00:00,52.0934,0.16,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,19:00:00,54.5234,0.16,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,20:00:00,54.7034,0.13,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,21:00:00,54.7934,0.16,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,22:00:00,54.7934,0.15,0.1454166667,winter,2000,3,stove+furnace
2025-01-14,23:00:00,54.2534,0.15,0.1454166667,winter,2000,3,stove+furnace
2025-01-15,0:00:00,53.1734,0.14,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,1:00:00,51.5534,0.14,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,2:00:00,50.6534,0.15,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,3:00:00,50.1134,0.15,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,4:00:00,49.5734,0.15,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,5:00:00,49.2134,0.18,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,6:00:00,48.943398,0.17,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,7:00:00,48.6734,0.14,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,8:00:00,48.3134,0.16,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,9:00:00,47.8634,0.14,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,10:00:00,47.6834,0.07,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,11:00:00,47.4134,0.17,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,12:00:00,47.6834,0.06,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,13:00:00,48.4934,0.06,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,14:00:00,48.943398,0.05,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,15:00:00,49.9334,0.06,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,16:00:00,51.7334,0.11,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,17:00:00,52.9934,0.07,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,18:00:00,54.6134,0.1,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,19:00:00,56.4134,0.15,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,20:00:00,57.3134,0.37,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,21:00:00,58.5734,0.26,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,22:00:00,59.1134,0.2,0.1466666667,winter,2000,3,stove+furnace
2025-01-15,23:00:00,58.8434,0.27,0.1466666667,winter,2000,3,stove+furnace
2025-01-16,0:00:00,56.8634,0.27,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,1:00:00,55.693398,0.25,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,2:00:00,53.9834,0.48,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,3:00:00,52.7234,0.39,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,4:00:00,51.6434,0.46,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,5:00:00,49.7534,0.31,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,6:00:00,48.4934,0.26,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,7:00:00,47.5034,0.39,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,8:00:00,46.2434,0.33,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,9:00:00,45.6134,0.24,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,10:00:00,44.893402,0.17,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,11:00:00,44.5334,0.16,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,12:00:00,43.8134,0.17,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,13:00:00,40.3034,0.16,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,14:00:00,40.6634,0.16,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,15:00:00,44.623398,0.16,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,16:00:00,51.1034,0.16,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,17:00:00,56.9534,0.16,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,18:00:00,60.823402,0.16,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,19:00:00,62.443398,0.15,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,20:00:00,62.983402,0.21,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,21:00:00,63.6134,0.21,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,22:00:00,63.1634,0.23,0.2483333333,winter,2000,3,stove+furnace
2025-01-16,23:00:00,62.3534,0.32,0.2483333333,winter,2000,3,stove+furnace
2025-01-17,0:00:00,59.2034,0.29,0.1125,winter,2000,3,stove+furnace
2025-01-17,1:00:00,58.3934,0.24,0.1125,winter,2000,3,stove+furnace
2025-01-17,2:00:00,55.9634,0.23,0.1125,winter,2000,3,stove+furnace
2025-01-17,3:00:00,54.2534,0.11,0.1125,winter,2000,3,stove+furnace
2025-01-17,4:00:00,52.9034,0.12,0.1125,winter,2000,3,stove+furnace
2025-01-17,5:00:00,52.3634,0.15,0.1125,winter,2000,3,stove+furnace
2025-01-17,6:00:00,51.4634,0.14,0.1125,winter,2000,3,stove+furnace
2025-01-17,7:00:00,50.4734,0.13,0.1125,winter,2000,3,stove+furnace
2025-01-17,8:00:00,49.8434,0.14,0.1125,winter,2000,3,stove+furnace
2025-01-17,9:00:00,49.4834,0.08,0.1125,winter,2000,3,stove+furnace
2025-01-17,10:00:00,49.9334,0.13,0.1125,winter,2000,3,stove+furnace
2025-01-17,11:00:00,49.4834,0.06,0.1125,winter,2000,3,stove+furnace
2025-01-17,12:00:00,48.6734,0.13,0.1125,winter,2000,3,stove+furnace
2025-01-17,13:00:00,48.8534,0.06,0.1125,winter,2000,3,stove+furnace
2025-01-17,14:00:00,49.3034,0.05,0.1125,winter,2000,3,stove+furnace
2025-01-17,15:00:00,50.2034,0.06,0.1125,winter,2000,3,stove+furnace
2025-01-17,16:00:00,51.8234,0.06,0.1125,winter,2000,3,stove+furnace
2025-01-17,17:00:00,52.3634,0.05,0.1125,winter,2000,3,stove+furnace
2025-01-17,18:00:00,57.1334,0.03,0.1125,winter,2000,3,stove+furnace
2025-01-17,19:00:00,56.0534,0.06,0.1125,winter,2000,3,stove+furnace
2025-01-17,20:00:00,60.7334,0.11,0.1125,winter,2000,3,stove+furnace
2025-01-17,21:00:00,63.253403,0.09,0.1125,winter,2000,3,stove+furnace
2025-01-17,22:00:00,64.6034,0.07,0.1125,winter,2000,3,stove+furnace
2025-01-17,23:00:00,64.9634,0.11,0.1125,winter,2000,3,stove+furnace
2025-01-18,0:00:00,62.7134,0.06,0.08,winter,2000,3,stove+furnace
2025-01-18,1:00:00,58.033398,0.14,0.08,winter,2000,3,stove+furnace
2025-01-18,2:00:00,57.7634,0.08,0.08,winter,2000,3,stove+furnace
2025-01-18,3:00:00,58.2134,0.12,0.08,winter,2000,3,stove+furnace
2025-01-18,4:00:00,58.033398,0.19,0.08,winter,2000,3,stove+furnace
2025-01-18,5:00:00,57.943398,0.19,0.08,winter,2000,3,stove+furnace
2025-01-18,6:00:00,58.9334,0.14,0.08,winter,2000,3,stove+furnace
2025-01-18,7:00:00,58.6634,0.15,0.08,winter,2000,3,stove+furnace
2025-01-18,8:00:00,57.4034,0.13,0.08,winter,2000,3,stove+furnace
2025-01-18,9:00:00,55.333397,0.01,0.08,winter,2000,3,stove+furnace
2025-01-18,10:00:00,54.7034,0,0.08,winter,2000,3,stove+furnace
2025-01-18,11:00:00,53.8034,0,0.08,winter,2000,3,stove+furnace
2025-01-18,12:00:00,52.8134,0,0.08,winter,2000,3,stove+furnace
2025-01-18,13:00:00,50.2934,0.01,0.08,winter,2000,3,stove+furnace
2025-01-18,14:00:00,50.833397,0,0.08,winter,2000,3,stove+furnace
2025-01-18,15:00:00,54.0734,0,0.08,winter,2000,3,stove+furnace
2025-01-18,16:00:00,55.2434,0,0.08,winter,2000,3,stove+furnace
2025-01-18,17:00:00,57.8534,0.01,0.08,winter,2000,3,stove+furnace
2025-01-18,18:00:00,61.3634,0.01,0.08,winter,2000,3,stove+furnace
2025-01-18,19:00:00,64.333405,0.02,0.08,winter,2000,3,stove+furnace
2025-01-18,20:00:00,66.4934,0,0.08,winter,2000,3,stove+furnace
2025-01-18,21:00:00,67.5734,0,0.08,winter,2000,3,stove+furnace
2025-01-18,22:00:00,67.2134,0.05,0.08,winter,2000,3,stove+furnace
2025-01-18,23:00:00,65.2334,0.61,0.08,winter,2000,3,stove+furnace
2025-01-19,0:00:00,61.7234,0.3,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,1:00:00,59.6534,0.2,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,2:00:00,56.9534,0.16,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,3:00:00,53.9834,0.22,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,4:00:00,51.283398,0.28,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,5:00:00,48.4934,0.24,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,6:00:00,46.2434,0.22,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,7:00:00,43.7234,0.07,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,8:00:00,39.9434,0.26,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,9:00:00,37.0634,0.17,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,10:00:00,35.2634,0.23,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,11:00:00,33.4634,0.16,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,12:00:00,32.1134,0.09,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,13:00:00,31.2134,0.12,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,14:00:00,30.9434,0.07,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,15:00:00,32.2034,0.11,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,16:00:00,34.4534,0.06,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,17:00:00,37.1534,0.06,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,18:00:00,39.8534,0.13,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,19:00:00,42.1034,0.24,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,20:00:00,43.9934,0.18,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,21:00:00,44.893402,0.26,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,22:00:00,44.7134,0.24,0.1783333333,winter,2000,3,stove+furnace
2025-01-19,23:00:00,43.5434,0.21,0.1783333333,winter,2000,3,stove+furnace
2025-01-20,0:00:00,41.6534,0.28,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,1:00:00,40.8434,0.26,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,2:00:00,39.2234,0.21,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,3:00:00,37.2434,0.2,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,4:00:00,35.8034,0.22,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,5:00:00,34.3634,0.25,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,6:00:00,32.9234,0.18,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,7:00:00,31.8434,0.27,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,8:00:00,30.763401,0.2,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,9:00:00,29.8634,0.23,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,10:00:00,28.8734,0.23,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,11:00:00,28.1534,0.21,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,12:00:00,27.3434,0.18,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,13:00:00,25.5434,0.24,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,14:00:00,25.6334,0.16,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,15:00:00,27.7934,0.46,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,16:00:00,31.0334,0.24,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,17:00:00,34.1834,0.17,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,18:00:00,36.1634,0.28,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,19:00:00,37.1534,0.4,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,20:00:00,36.5234,0.39,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,21:00:00,36.8834,0.31,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,22:00:00,36.2534,0.37,0.2583333333,winter,2000,3,stove+furnace
2025-01-20,23:00:00,35.8034,0.26,0.2583333333,winter,2000,3,stove+furnace
2025-01-21,0:00:00,35.2634,0.24,0.1925,winter,2000,3,stove+furnace
2025-01-21,1:00:00,32.5634,0.24,0.1925,winter,2000,3,stove+furnace
2025-01-21,2:00:00,31.9334,0.22,0.1925,winter,2000,3,stove+furnace
2025-01-21,3:00:00,30.9434,0.28,0.1925,winter,2000,3,stove+furnace
2025-01-21,4:00:00,30.4034,0.2,0.1925,winter,2000,3,stove+furnace
2025-01-21,5:00:00,29.9534,0.26,0.1925,winter,2000,3,stove+furnace
2025-01-21,6:00:00,29.9534,0.28,0.1925,winter,2000,3,stove+furnace
2025-01-21,7:00:00,29.8634,0.19,0.1925,winter,2000,3,stove+furnace
2025-01-21,8:00:00,29.6834,0.32,0.1925,winter,2000,3,stove+furnace
2025-01-21,9:00:00,29.5934,0.19,0.1925,winter,2000,3,stove+furnace
2025-01-21,10:00:00,28.7834,0.22,0.1925,winter,2000,3,stove+furnace
2025-01-21,11:00:00,28.4234,0.1,0.1925,winter,2000,3,stove+furnace
2025-01-21,12:00:00,28.4234,0.14,0.1925,winter,2000,3,stove+furnace
2025-01-21,13:00:00,28.8734,0.07,0.1925,winter,2000,3,stove+furnace
2025-01-21,14:00:00,29.2334,0.06,0.1925,winter,2000,3,stove+furnace
2025-01-21,15:00:00,29.9534,0.11,0.1925,winter,2000,3,stove+furnace
2025-01-21,16:00:00,30.5834,0.09,0.1925,winter,2000,3,stove+furnace
2025-01-21,17:00:00,32.4734,0.08,0.1925,winter,2000,3,stove+furnace
2025-01-21,18:00:00,35.2634,0.23,0.1925,winter,2000,3,stove+furnace
2025-01-21,19:00:00,36.4334,0.21,0.1925,winter,2000,3,stove+furnace
2025-01-21,20:00:00,37.3334,0.22,0.1925,winter,2000,3,stove+furnace
2025-01-21,21:00:00,38.0534,0.21,0.1925,winter,2000,3,stove+furnace
2025-01-21,22:00:00,38.143402,0.26,0.1925,winter,2000,3,stove+furnace
2025-01-21,23:00:00,37.6034,0.2,0.1925,winter,2000,3,stove+furnace
2025-01-22,0:00:00,35.4434,0.24,0.1925,winter,2000,3,stove+furnace
2025-01-22,1:00:00,35.0834,0.24,0.1925,winter,2000,3,stove+furnace
2025-01-22,2:00:00,33.3734,0.22,0.1925,winter,2000,3,stove+furnace
2025-01-22,3:00:00,31.3934,0.28,0.1925,winter,2000,3,stove+furnace
2025-01-22,4:00:00,29.6834,0.2,0.1925,winter,2000,3,stove+furnace
2025-01-22,5:00:00,28.6934,0.26,0.1925,winter,2000,3,stove+furnace
2025-01-22,6:00:00,27.6134,0.28,0.1925,winter,2000,3,stove+furnace
2025-01-22,7:00:00,26.7134,0.19,0.1925,winter,2000,3,stove+furnace
2025-01-22,8:00:00,26.443401,0.32,0.1925,winter,2000,3,stove+furnace
2025-01-22,9:00:00,26.263401,0.19,0.1925,winter,2000,3,stove+furnace
2025-01-22,10:00:00,25.9934,0.22,0.1925,winter,2000,3,stove+furnace
2025-01-22,11:00:00,25.9034,0.1,0.1925,winter,2000,3,stove+furnace
2025-01-22,12:00:00,25.7234,0.14,0.1925,winter,2000,3,stove+furnace
2025-01-22,13:00:00,24.193401,0.07,0.1925,winter,2000,3,stove+furnace
2025-01-22,14:00:00,24.8234,0.06,0.1925,winter,2000,3,stove+furnace
2025-01-22,15:00:00,28.1534,0.11,0.1925,winter,2000,3,stove+furnace
2025-01-22,16:00:00,32.6534,0.09,0.1925,winter,2000,3,stove+furnace
2025-01-22,17:00:00,37.1534,0.08,0.1925,winter,2000,3,stove+furnace
2025-01-22,18:00:00,40.9334,0.23,0.1925,winter,2000,3,stove+furnace
2025-01-22,19:00:00,43.2734,0.21,0.1925,winter,2000,3,stove+furnace
2025-01-22,20:00:00,44.9834,0.22,0.1925,winter,2000,3,stove+furnace
2025-01-22,21:00:00,46.3334,0.21,0.1925,winter,2000,3,stove+furnace
2025-01-22,22:00:00,46.6034,0.26,0.1925,winter,2000,3,stove+furnace
2025-01-22,23:00:00,45.6134,0.2,0.1925,winter,2000,3,stove+furnace
2025-01-23,0:00:00,41.2934,0.26,0.135,winter,2000,3,stove+furnace
2025-01-23,1:00:00,43.0934,0.22,0.135,winter,2000,3,stove+furnace
2025-01-23,2:00:00,41.5634,0.17,0.135,winter,2000,3,stove+furnace
2025-01-23,3:00:00,39.7634,0.27,0.135,winter,2000,3,stove+furnace
2025-01-23,4:00:00,39.1334,0.18,0.135,winter,2000,3,stove+furnace
2025-01-23,5:00:00,38.5034,0.17,0.135,winter,2000,3,stove+furnace
2025-01-23,6:00:00,38.0534,0.27,0.135,winter,2000,3,stove+furnace
2025-01-23,7:00:00,37.5134,0.17,0.135,winter,2000,3,stove+furnace
2025-01-23,8:00:00,36.3434,0.18,0.135,winter,2000,3,stove+furnace
2025-01-23,9:00:00,36.0734,0.2,0.135,winter,2000,3,stove+furnace
2025-01-23,10:00:00,35.7134,0.06,0.135,winter,2000,3,stove+furnace
2025-01-23,11:00:00,36.0734,0.06,0.135,winter,2000,3,stove+furnace
2025-01-23,12:00:00,36.0734,0.05,0.135,winter,2000,3,stove+furnace
2025-01-23,13:00:00,35.8034,0.05,0.135,winter,2000,3,stove+furnace
2025-01-23,14:00:00,36.3434,0,0.135,winter,2000,3,stove+furnace
2025-01-23,15:00:00,39.4934,0,0.135,winter,2000,3,stove+furnace
2025-01-23,16:00:00,43.4534,0,0.135,winter,2000,3,stove+furnace
2025-01-23,17:00:00,48.6734,0.05,0.135,winter,2000,3,stove+furnace
2025-01-23,18:00:00,51.9134,0.12,0.135,winter,2000,3,stove+furnace
2025-01-23,19:00:00,53.623398,0.1,0.135,winter,2000,3,stove+furnace
2025-01-23,20:00:00,54.6134,0.19,0.135,winter,2000,3,stove+furnace
2025-01-23,21:00:00,54.8834,0.14,0.135,winter,2000,3,stove+furnace
2025-01-23,22:00:00,54.4334,0.18,0.135,winter,2000,3,stove+furnace
2025-01-23,23:00:00,52.9934,0.15,0.135,winter,2000,3,stove+furnace
2025-01-24,0:00:00,49.2134,0.23,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,1:00:00,49.9334,0.18,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,2:00:00,47.4134,0.2,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,3:00:00,45.4334,0.18,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,4:00:00,43.8134,0.06,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,5:00:00,42.5534,0.22,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,6:00:00,41.4734,0.31,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,7:00:00,40.6634,0.27,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,8:00:00,39.5834,0.26,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,9:00:00,38.0534,0.07,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,10:00:00,36.2534,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,11:00:00,34.5434,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,12:00:00,33.3734,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,13:00:00,28.7834,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,14:00:00,29.3234,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,15:00:00,34.9034,0.14,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,16:00:00,43.0034,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,17:00:00,47.4134,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,18:00:00,50.5634,0.01,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,19:00:00,52.8134,0,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,20:00:00,54.2534,0.05,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,21:00:00,55.0634,0.01,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,22:00:00,55.0634,0.13,0.1033333333,winter,2000,3,stove+furnace
2025-01-24,23:00:00,54.0734,0.16,0.1033333333,winter,2000,3,stove+furnace
2025-01-25,0:00:00,49.033398,0.17,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,1:00:00,51.4634,0.38,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,2:00:00,49.7534,0.15,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,3:00:00,48.6734,0.16,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,4:00:00,46.693398,0.15,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,5:00:00,44.2634,0.19,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,6:00:00,43.0034,0.22,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,7:00:00,41.9234,0.16,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,8:00:00,40.9334,0.15,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,9:00:00,40.573402,0.14,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,10:00:00,40.3034,0.07,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,11:00:00,39.7634,0.07,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,12:00:00,38.9534,0.05,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,13:00:00,37.4234,0.06,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,14:00:00,39.1334,0.11,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,15:00:00,43.9934,0.01,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,16:00:00,50.1134,0.01,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,17:00:00,56.0534,0,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,18:00:00,58.8434,0.01,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,19:00:00,61.7234,0,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,20:00:00,64.0634,0.01,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,21:00:00,65.9534,0,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,22:00:00,66.9434,0.02,0.09541666667,winter,2000,3,stove+furnace
2025-01-25,23:00:00,66.1334,0,0.09541666667,winter,2000,3,stove+furnace
2025-01-26,0:00:00,63.9734,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,1:00:00,60.0134,0.1,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,2:00:00,58.6634,0.06,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,3:00:00,58.8434,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,4:00:00,59.6534,0.03,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,5:00:00,60.5534,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,6:00:00,60.823402,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,7:00:00,61.0934,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,8:00:00,61.5434,0.01,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,9:00:00,61.5434,0.01,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,10:00:00,61.5434,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,11:00:00,61.6334,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,12:00:00,61.0934,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,13:00:00,61.2734,0.06,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,14:00:00,61.5434,0.02,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,15:00:00,63.9734,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,16:00:00,66.9434,0.02,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,17:00:00,69.8234,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,18:00:00,71.2634,0.01,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,19:00:00,72.0734,0.02,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,20:00:00,72.4334,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,21:00:00,71.803406,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,22:00:00,72.6134,0.01,0.01458333333,winter,2000,3,stove+furnace
2025-01-26,23:00:00,72.4334,0,0.01458333333,winter,2000,3,stove+furnace
2025-01-27,0:00:00,65.2334,0.09,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,1:00:00,54.1634,0.1,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,2:00:00,54.0734,0.1,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,3:00:00,53.3534,0.01,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,4:00:00,53.7134,0.01,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,5:00:00,53.083397,0.05,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,6:00:00,52.4534,0.12,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,7:00:00,52.2734,0.07,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,8:00:00,51.7334,0.13,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,9:00:00,51.193398,0.08,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,10:00:00,50.833397,0.06,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,11:00:00,50.6534,0.05,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,12:00:00,50.1134,0.1,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,13:00:00,48.6734,0.14,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,14:00:00,48.6734,0,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,15:00:00,48.8534,0.13,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,16:00:00,49.3034,0.06,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,17:00:00,50.2934,0.1,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,18:00:00,52.0034,0.13,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,19:00:00,53.3534,0.04,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,20:00:00,54.3434,0.15,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,21:00:00,53.8034,0.08,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,22:00:00,53.3534,0.07,0.08083333333,winter,2000,3,stove+furnace
2025-01-27,23:00:00,53.2634,0.07,0.08083333333,winter,2000,3,stove+furnace
2025-01-28,0:00:00,52.6334,0.09,0.08833333333,winter,2000,3,stove+furnace
2025-01-28,1:00:00,51.0134,0.1,0.08833333333,winter,2000,3,stove+furnace
2025-01-28,2:00:00,50.833397,0.06,0.08833333333,winter,2000,3,stove+furnace
2025-01-28,3:00:00,50.833397,0.06,0.08833333333,winter,2000,3,stove+furnace
